route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
settings.spec.ts :: Settings Page > should separate Lark setup from account authorization,windows,settings,106,98,0,0,106,5,3,5,3,8,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show calendar configuration controls instead of opening calendar from settings,macos,calendar;settings,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show calendar configuration controls instead of opening calendar from settings,windows,calendar;settings,114,98,0,0,114,6,10,6,10,16,1.0000,passed,2026-06-26T02:28:54Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show Google OAuth test-user setup step before creating credentials,macos,settings,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show Google OAuth test-user setup step before creating credentials,windows,settings,107,98,0,0,107,6,3,6,3,9,1.0000,passed,2026-06-26T04:05:02Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show reset confirmation dialog,macos,settings,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should show reset confirmation dialog,windows,settings,109,98,0,0,109,5,6,5,6,11,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should toggle hidden Floatboat routing override after developer unlock,macos,settings,0,0,0,0,0,0,0,0,0,0,,skipped,,
settings.spec.ts :: Settings Page > should toggle hidden Floatboat routing override after developer unlock,windows,settings,0,0,0,0,0,0,0,0,0,0,,skipped,,
settings.spec.ts :: Settings Page > should toggle show tool calls setting,macos,settings,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should toggle show tool calls setting,windows,settings,108,98,0,0,108,5,5,5,5,10,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should unlock developer mode without gating calendar after clicking display title 10 times,macos,calendar;settings,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
settings.spec.ts :: Settings Page > should unlock developer mode without gating calendar after clicking display title 10 times,windows,calendar;settings,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
settings.spec.ts :: Settings Page > should unlock developer mode without gating calendar after clicking whitelist title 10 times,macos,calendar;settings,8,0,0,0,8,8,0,8,0,8,,failed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should unlock developer mode without gating calendar after clicking whitelist title 10 times,windows,calendar;settings,10,0,0,0,10,5,5,5,5,10,,flaky,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should use distinct icons for agent memory and context compaction tabs,macos,settings,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
settings.spec.ts :: Settings Page > should use distinct icons for agent memory and context compaction tabs,windows,settings,112,98,0,0,112,7,7,7,7,14,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
sidebar-action-icon-alignment-recvks3e0LgT73.spec.ts :: Sidebar action icon alignment (recvks3e0LgT73) > 保留的右侧操作图标共用侧栏轴线，技能商店不显示右箭头,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-action-icon-alignment-recvks3e0LgT73.spec.ts :: Sidebar action icon alignment (recvks3e0LgT73) > 保留的右侧操作图标共用侧栏轴线，技能商店不显示右箭头,windows,navigation,102,98,0,0,102,0,4,0,4,4,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
"sidebar-agent-space-list-scroll-recvkUpqfikHKn.spec.ts :: Sidebar Agent Space list stays scrollable when small window overflows (recvkUpqfikHKn) > overflowing session list is scrollable, not truncated",macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
"sidebar-agent-space-list-scroll-recvkUpqfikHKn.spec.ts :: Sidebar Agent Space list stays scrollable when small window overflows (recvkUpqfikHKn) > overflowing session list is scrollable, not truncated",windows,navigation,112,98,0,0,112,1,13,1,13,14,1.0000,passed,2026-06-26T02:28:54Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > floating drawer only hides browser native view when it covers the leftmost browser panel,macos,browser;navigation,150,147,0,0,150,1,2,1,2,3,1.0000,passed,2026-06-10T16:18:59Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > floating drawer only hides browser native view when it covers the leftmost browser panel,windows,browser;navigation,116,98,0,0,116,9,9,9,9,18,1.0000,passed,2026-06-16T02:41:48Z,Error: expect(locator).toHaveAttribute(expected) failed
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > obsidian vault dropdown is configured from the first-run prompt before showing selected vaults,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > obsidian vault dropdown is configured from the first-run prompt before showing selected vaults,windows,navigation,106,98,0,0,106,2,6,2,6,8,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > primary sidebar nav and agent space actions stay visible on global pages,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > primary sidebar nav and agent space actions stay visible on global pages,windows,navigation,100,98,0,0,100,0,2,0,2,2,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > session library can re-open sidebar from the bottom-left reveal button,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > session library can re-open sidebar from the bottom-left reveal button,windows,navigation,105,98,0,0,105,0,7,0,7,7,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > workspace floating drawer panel buttons remain clickable,macos,navigation,148,147,0,0,148,0,1,0,1,1,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > workspace floating drawer panel buttons remain clickable,windows,navigation,108,98,0,0,108,3,7,3,7,10,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > workspace library can re-open sidebar from the bottom-left reveal button,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-nav-visibility.spec.ts :: SidebarNav visibility > workspace library can re-open sidebar from the bottom-left reveal button,windows,navigation,100,98,0,0,100,0,2,0,2,2,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
sidebar-new-conversation-no-workspace-recvlt1zpahiZF.spec.ts :: Sidebar new conversation without workspace (recvlt1zpahiZF) > clicking 新建对话 from Welcome opens a chat-ready workspace instead of a silent no-op,macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
sidebar-new-conversation-no-workspace-recvlt1zpahiZF.spec.ts :: Sidebar new conversation without workspace (recvlt1zpahiZF) > clicking 新建对话 from Welcome opens a chat-ready workspace instead of a silent no-op,windows,navigation,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
sidebar-session-click-restores-chat.spec.ts :: Sidebar session click restores hidden chat panel (recvhNfrbxDYUR) > clicking a session row when chat is hidden re-shows the chat panel,macos,navigation,152,147,0,0,152,1,4,1,4,5,1.0000,passed,2026-06-10T16:18:59Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
sidebar-session-click-restores-chat.spec.ts :: Sidebar session click restores hidden chat panel (recvhNfrbxDYUR) > clicking a session row when chat is hidden re-shows the chat panel,windows,navigation,116,98,0,0,116,3,15,3,15,18,1.0000,passed,2026-06-29T06:02:06Z,Error: Timeout 10000ms exceeded while waiting on the predicate
"sidebar-task-copy-unification-recvlze0ePNa4x.spec.ts :: Sidebar Task copy unification (recvlze0ePNa4x) > sidebar session-domain entries render Task semantics, never legacy Session/Conversation/Chat copy",macos,navigation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
"sidebar-task-copy-unification-recvlze0ePNa4x.spec.ts :: Sidebar Task copy unification (recvlze0ePNa4x) > sidebar session-domain entries render Task semantics, never legacy Session/Conversation/Chat copy",windows,navigation,110,98,0,0,110,5,7,5,7,12,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
sidebar-theme-preset.spec.ts :: Sidebar theme-preset switcher > clicking a preset swatch shifts --palette-primary-h to the preset hue,macos,navigation,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,Error: expect(locator).toBeVisible() failed
sidebar-theme-preset.spec.ts :: Sidebar theme-preset switcher > clicking a preset swatch shifts --palette-primary-h to the preset hue,windows,navigation,107,98,0,0,107,7,2,7,2,9,1.0000,passed,2026-06-26T04:05:02Z,Error: expect(locator).toBeVisible() failed
"sidebar-theme-preset.spec.ts :: Sidebar theme-preset switcher > the active swatch carries data-theme-selected=""true""",macos,navigation,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,"Error: locator.click: Target page, context or browser has been closed"
"sidebar-theme-preset.spec.ts :: Sidebar theme-preset switcher > the active swatch carries data-theme-selected=""true""",windows,navigation,105,98,0,0,105,6,1,6,1,7,1.0000,passed,2026-06-27T04:03:17Z,"Error: locator.click: Target page, context or browser has been closed"
sidebar-workspace-rename-hover-stable.spec.ts :: Sidebar workspace rename (recvhBJ9pNUdbE) > Enter commits the rename — explicit commit path still works,macos,navigation,155,147,0,0,155,1,7,1,7,8,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
sidebar-workspace-rename-hover-stable.spec.ts :: Sidebar workspace rename (recvhBJ9pNUdbE) > Enter commits the rename — explicit commit path still works,windows,navigation,123,98,0,0,123,12,13,12,13,25,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
sidebar-workspace-rename-hover-stable.spec.ts :: Sidebar workspace rename (recvhBJ9pNUdbE) > pointer-moving to a sibling row does not blur/commit the rename input,macos,navigation,152,147,0,0,152,2,3,2,3,5,1.0000,passed,2026-06-05T22:38:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
sidebar-workspace-rename-hover-stable.spec.ts :: Sidebar workspace rename (recvhBJ9pNUdbE) > pointer-moving to a sibling row does not blur/commit the rename input,windows,navigation,130,98,0,0,130,11,21,11,21,32,1.0000,passed,2026-06-29T06:02:06Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
skill-import-combo-invoke-recvhCGM8mb6kx.spec.ts :: Skill import Combo Skill invocation regression > imported Skill-as-Combo Skill is materialized as a worker-loadable skill definition,macos,combo,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-import-combo-invoke-recvhCGM8mb6kx.spec.ts :: Skill import Combo Skill invocation regression > imported Skill-as-Combo Skill is materialized as a worker-loadable skill definition,windows,combo,109,98,0,0,109,3,8,3,8,11,1.0000,passed,2026-06-26T07:18:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 01 settings sidebar shows Skills entry,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 01 settings sidebar shows Skills entry,windows,skill-multi-source,114,98,0,0,114,6,10,6,10,16,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 02 Agents tab default — built-in platforms,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 02 Agents tab default — built-in platforms,windows,skill-multi-source,107,98,0,0,107,1,8,1,8,9,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 03 Agents tab — claude-code toggled off,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 03 Agents tab — claude-code toggled off,windows,skill-multi-source,105,98,0,0,105,3,4,3,4,7,1.0000,passed,2026-06-28T05:50:20Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 04 Agents tab — Add custom platform form expanded,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 04 Agents tab — Add custom platform form expanded,windows,skill-multi-source,103,98,0,0,103,1,4,1,4,5,1.0000,passed,2026-06-25T10:42:02Z,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 05 Skills tab — empty state,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 05 Skills tab — empty state,windows,skill-multi-source,103,98,0,0,103,0,5,0,5,5,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 06 Sources tab — default state with PAT card,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 06 Sources tab — default state with PAT card,windows,skill-multi-source,101,98,0,0,101,3,0,3,0,3,1.0000,passed,2026-06-26T04:28:22Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 07 Sources tab — PAT input populated,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 07 Sources tab — PAT input populated,windows,skill-multi-source,101,98,0,0,101,0,3,0,3,3,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 08 GitHub import dialog opened,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.screenshots.spec.ts :: skill-multi-source visual evidence harness > 08 GitHub import dialog opened,windows,skill-multi-source,102,98,0,0,102,2,2,2,2,4,1.0000,passed,2026-06-25T18:35:48Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Agents tab lists the seven default-enabled built-in agents,macos,skill-multi-source,13,0,0,0,13,13,0,13,0,13,,failed,2026-06-30T14:37:30Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Agents tab lists the seven default-enabled built-in agents,windows,skill-multi-source,8,0,0,0,8,5,3,5,3,8,,flaky,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Agents tab lists the six default-enabled built-in agents,macos,skill-multi-source,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
skill-multi-source.spec.ts :: Skill Library settings > Agents tab lists the six default-enabled built-in agents,windows,skill-multi-source,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
skill-multi-source.spec.ts :: Skill Library settings > opens the Skills section and shows the three tabs,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > opens the Skills section and shows the three tabs,windows,skill-multi-source,110,98,0,0,110,6,6,6,6,12,1.0000,passed,2026-06-26T04:05:02Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Scan now triggers the spinner and produces a result,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Scan now triggers the spinner and produces a result,windows,skill-multi-source,107,98,0,0,107,5,4,5,4,9,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Skills tab — search input narrows the visible list,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Skills tab — search input narrows the visible list,windows,skill-multi-source,109,98,0,0,109,5,6,5,6,11,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Sources tab — empty state copy and PAT card are visible,macos,skill-multi-source,156,147,0,0,156,8,1,8,1,9,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > Sources tab — empty state copy and PAT card are visible,windows,skill-multi-source,108,98,0,0,108,5,5,5,5,10,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > toggling an agent flips its enabled state,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skill-multi-source.spec.ts :: Skill Library settings > toggling an agent flips its enabled state,windows,skill-multi-source,108,98,0,0,108,6,4,6,4,10,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skills-install-dropdown-virtual-agent.spec.ts :: Skills install dropdown — virtual agent filter > aoe-combo (virtual agent) is not offered as an install target,macos,skill-multi-source,155,147,0,0,155,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
skills-install-dropdown-virtual-agent.spec.ts :: Skills install dropdown — virtual agent filter > aoe-combo (virtual agent) is not offered as an install target,windows,skill-multi-source,109,98,0,0,109,5,6,5,6,11,1.0000,passed,2026-06-04T19:45:26Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > queued input returns to the editor when stop is clicked,macos,chat,184,147,0,0,184,25,12,25,12,37,1.0000,passed,2026-06-10T13:55:48Z,Error: expect(locator).toContainText(expected) failed
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > queued input returns to the editor when stop is clicked,windows,chat,134,98,0,0,134,20,16,20,16,36,1.0000,passed,2026-06-28T07:42:10Z,Error: expect(locator).toContainText(expected) failed
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > queued message dispatch is gated until interrupt completes,macos,chat,4,0,0,0,4,4,0,4,0,4,,failed,2026-05-20T05:27:35Z,Error: expect(received).toBe(expected) <path> Object.is equality
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > queued message dispatch is gated until interrupt completes,windows,chat,1,0,0,0,1,1,0,1,0,1,,failed,2026-05-19T04:27:03Z,Error: expect(received).toBe(expected) <path> Object.is equality
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > stop button clears streaming state including reasoningStreaming,macos,chat,167,147,0,0,167,16,4,16,4,20,1.0000,passed,2026-06-08T17:03:03Z,Error: expect(locator).toContainText(expected) failed
stop-button-session-cleanup-recvgUL8dHG0Og.spec.ts :: stop button session cleanup (recvgUL8dHG0Og) > stop button clears streaming state including reasoningStreaming,windows,chat,130,98,0,0,130,14,18,14,18,32,1.0000,passed,2026-06-28T07:42:10Z,Error: expect(locator).toContainText(expected) failed
support-report-entry.spec.ts :: Support report hidden entry > hides again after whitelist title is clicked 10 more times,macos,support,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
support-report-entry.spec.ts :: Support report hidden entry > hides again after whitelist title is clicked 10 more times,windows,support,100,98,0,0,100,2,0,2,0,2,1.0000,passed,2026-07-03T15:49:23Z,Error: expect(locator).toHaveCount(expected) failed
"support-report-entry.spec.ts :: Support report hidden entry > is hidden until whitelist title is clicked 10 times, then submits current session rect",macos,support,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
"support-report-entry.spec.ts :: Support report hidden entry > is hidden until whitelist title is clicked 10 times, then submits current session rect",windows,support,100,98,0,0,100,2,0,2,0,2,1.0000,passed,2026-07-03T15:49:23Z,Error: expect(locator).toHaveCount(expected) failed
task-copy-rework-recvnVdvIHMP6C.spec.ts :: Task copy rejected rework (recvnVdvIHMP6C) > task-facing i18n entries use Task semantics in en,macos,automation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
task-copy-rework-recvnVdvIHMP6C.spec.ts :: Task copy rejected rework (recvnVdvIHMP6C) > task-facing i18n entries use Task semantics in en,windows,automation,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
task-copy-rework-recvnVdvIHMP6C.spec.ts :: Task copy rejected rework (recvnVdvIHMP6C) > task-facing i18n entries use Task semantics in zh-CN,macos,automation,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
task-copy-rework-recvnVdvIHMP6C.spec.ts :: Task copy rejected rework (recvnVdvIHMP6C) > task-facing i18n entries use Task semantics in zh-CN,windows,automation,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
titlebar-reserve.spec.ts :: titlebar reserve > Combo Skills panel keeps its right-side buttons out of the Windows titlebar overlay zone,macos,navigation,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
titlebar-reserve.spec.ts :: titlebar reserve > Combo Skills panel keeps its right-side buttons out of the Windows titlebar overlay zone,windows,navigation,158,98,0,0,158,52,8,52,8,60,1.0000,passed,2026-06-30T08:13:27Z,Error: expect(received).toBeGreaterThanOrEqual(expected)
titlebar-reserve.spec.ts :: titlebar reserve > Notifications page keeps its refresh control out of the Windows titlebar overlay zone,macos,navigation,150,147,0,0,150,3,0,3,0,3,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
titlebar-reserve.spec.ts :: titlebar reserve > Notifications page keeps its refresh control out of the Windows titlebar overlay zone,windows,navigation,118,98,0,0,118,7,13,7,13,20,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
titlebar-reserve.spec.ts :: titlebar reserve > Session Overview keeps its close/back control out of the Windows titlebar overlay zone,macos,navigation,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
titlebar-reserve.spec.ts :: titlebar reserve > Session Overview keeps its close/back control out of the Windows titlebar overlay zone,windows,navigation,117,98,0,0,117,6,13,6,13,19,1.0000,passed,2026-06-28T05:48:11Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
"tool-call-summary-failed.spec.ts :: Tool call group failure de-emphasis (recvkPDCTHGpsR) > all-failed write calls render neutrally — no failure text, no red, no false success",macos,chat,151,147,0,0,151,0,4,0,4,4,1.0000,passed,,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
"tool-call-summary-failed.spec.ts :: Tool call group failure de-emphasis (recvkPDCTHGpsR) > all-failed write calls render neutrally — no failure text, no red, no false success",windows,chat,112,98,0,0,112,2,12,2,12,14,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
tool-call-summary-failed.spec.ts :: Tool call group failure de-emphasis (recvkPDCTHGpsR) > partial failure keeps the success count and drops the failure silently,macos,chat,149,147,0,0,149,1,1,1,1,2,1.0000,passed,2026-06-04T15:25:05Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
tool-call-summary-failed.spec.ts :: Tool call group failure de-emphasis (recvkPDCTHGpsR) > partial failure keeps the success count and drops the failure silently,windows,chat,106,98,0,0,106,2,6,2,6,8,1.0000,passed,2026-06-26T04:28:22Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
"tool-call-summary-failed.spec.ts :: Tool call group failure summary (recvkPDCTHGpsR) > all-failed write calls show failure styling, never the success summary",macos,chat,1,0,0,0,1,1,0,1,0,1,,failed,2026-06-02T06:27:47Z,Error: expect(received).toMatch(expected)
"tool-call-summary-failed.spec.ts :: Tool call group failure summary (recvkPDCTHGpsR) > all-failed write calls show failure styling, never the success summary",windows,chat,2,0,0,0,2,2,0,2,0,2,,failed,2026-06-02T06:27:47Z,Error: expect(received).toMatch(expected)
tool-call-summary-failed.spec.ts :: Tool call group failure summary (recvkPDCTHGpsR) > partial failure keeps the success count but surfaces the failures,macos,chat,1,0,0,0,1,1,0,1,0,1,,failed,2026-06-02T06:27:47Z,Error: expect(received).toMatch(expected)
tool-call-summary-failed.spec.ts :: Tool call group failure summary (recvkPDCTHGpsR) > partial failure keeps the success count but surfaces the failures,windows,chat,2,0,0,0,2,2,0,2,0,2,,failed,2026-06-02T06:27:47Z,Error: expect(received).toMatch(expected)
tools.spec.ts :: System Tools > glob operation completes in reasonable time,macos,tools,197,147,0,0,197,50,0,50,0,50,1.0000,passed,2026-06-10T16:18:59Z,Error: openSeededWorkspaceByName: chat-panel not found after click
tools.spec.ts :: System Tools > glob operation completes in reasonable time,windows,tools,126,98,0,0,126,18,10,18,10,28,1.0000,passed,2026-06-29T02:22:11Z,Error: expect(locator).toContainText(expected) failed
tools.spec.ts :: System Tools > multiple tool calls can be handled sequentially,macos,tools,198,147,0,0,198,49,2,49,2,51,1.0000,passed,2026-06-08T17:03:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
tools.spec.ts :: System Tools > multiple tool calls can be handled sequentially,windows,tools,130,98,0,0,130,18,14,18,14,32,1.0000,passed,2026-06-25T18:13:33Z,Error: expect(received).toBe(expected) <path> Object.is equality
tools.spec.ts :: System Tools > searchfilecontent tool returns correct results,macos,tools,198,147,0,0,198,49,2,49,2,51,1.0000,passed,2026-06-08T17:03:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
